,composer,composerLabel
10777,http://data.carnegiehall.org/names/1017088,Lynn DeShazo
10778,http://data.carnegiehall.org/names/1017089,Debbie Smith
10779,http://data.carnegiehall.org/names/1017091,Wayne Kirkpatrick
10780,http://data.carnegiehall.org/names/1017081,Igor Karaca
10781,http://data.carnegiehall.org/names/1017082,Aliser Sijaric
10782,http://data.carnegiehall.org/names/1017083,Dino Residbegovic
10783,http://data.carnegiehall.org/names/1017084,Kyle Randall
10784,http://data.carnegiehall.org/names/1017086,Slavko Zlatic
10785,http://data.carnegiehall.org/names/1017087,Wes King
10786,http://data.carnegiehall.org/names/1017069,Raynard Miner
10787,http://data.carnegiehall.org/names/1017070,Carl Smith
10788,http://data.carnegiehall.org/names/1017079,Nathan T. Davis
10789,http://data.carnegiehall.org/names/1017080,Ðorde Jovancic
10790,http://data.carnegiehall.org/names/1017060,Kazuya Sahara
10791,http://data.carnegiehall.org/names/1017062,Oliver Wallace
10792,http://data.carnegiehall.org/names/1017065,Dave Bartholomew
10793,http://data.carnegiehall.org/names/1017066,Al Anderson
10794,http://data.carnegiehall.org/names/1017067,Jeffrey Steele
10795,http://data.carnegiehall.org/names/1017068,Gary Jackson
10796,http://data.carnegiehall.org/names/1017052,Paul O'Neill
10797,http://data.carnegiehall.org/names/1017053,Robert Kinkel
10798,http://data.carnegiehall.org/names/1017041,David John Fischer
10799,http://data.carnegiehall.org/names/1017044,Adolfo Mejia
10800,http://data.carnegiehall.org/names/1017046,Jimmy Kelly
10801,http://data.carnegiehall.org/names/1017047,Carl Corcoran
10802,http://data.carnegiehall.org/names/1017034,Flory Jagoda
10803,http://data.carnegiehall.org/names/1017035,Mart Fryberg
10804,http://data.carnegiehall.org/names/1017036,Balduin Sulzer
10805,http://data.carnegiehall.org/names/1017037,Louis Roth
10806,http://data.carnegiehall.org/names/1017038,Carl Wilhelm Drescher
10807,http://data.carnegiehall.org/names/1017039,Georg Kreisler
10808,http://data.carnegiehall.org/names/1017027,Esteban Benzecry
10809,http://data.carnegiehall.org/names/1017028,Kyohei Tsutsumi
10810,http://data.carnegiehall.org/names/1017029,Jun Hashimoto
10811,http://data.carnegiehall.org/names/1017031,Maya Forbes
10812,http://data.carnegiehall.org/names/1017032,Patrick Abbey
10813,http://data.carnegiehall.org/names/1017033,Danny Maseng
10814,http://data.carnegiehall.org/names/1017019,Brian Kehlenbach
10815,http://data.carnegiehall.org/names/1017020,Giancarlo Castro
10816,http://data.carnegiehall.org/names/1017021,Juan Caldarella
10817,http://data.carnegiehall.org/names/1017022,Alejandro Scarpino
10818,http://data.carnegiehall.org/names/1017023,Evencio Castellanos
10819,http://data.carnegiehall.org/names/1017026,Enrico Chapela
10820,http://data.carnegiehall.org/names/1017004,Jon Anderson
10821,http://data.carnegiehall.org/names/1017011,Willow Macky
10822,http://data.carnegiehall.org/names/1017013,Ronald Gonzalez
10823,http://data.carnegiehall.org/names/1017015,Geovani Del Pino
10824,http://data.carnegiehall.org/names/1017016,Artur Akshelyan
10825,http://data.carnegiehall.org/names/1017017,Vahram Sargsyan
10826,http://data.carnegiehall.org/names/1016993,Calvin Bridges
10827,http://data.carnegiehall.org/names/1016994,Bill Moss
10828,http://data.carnegiehall.org/names/1016996,Renee Strong
10829,http://data.carnegiehall.org/names/1016999,Timothy Brown
10830,http://data.carnegiehall.org/names/1017003,Jerry Ross
10831,http://data.carnegiehall.org/names/1016987,David Meece
10832,http://data.carnegiehall.org/names/1016988,James Bryson
10833,http://data.carnegiehall.org/names/1016989,Mariah Carey
10834,http://data.carnegiehall.org/names/1016990,DeAndre Patterson
10835,http://data.carnegiehall.org/names/1016991,Luke Mercer
10836,http://data.carnegiehall.org/names/1016992,Kathy Taylor
10837,http://data.carnegiehall.org/names/1016979,Giovanni Porta
10838,http://data.carnegiehall.org/names/1016980,Markos Vamvakaris
10839,http://data.carnegiehall.org/names/1016982,Emanuel Zamir
10840,http://data.carnegiehall.org/names/1016984,Marie Reynolds
10841,http://data.carnegiehall.org/names/1016985,Chris Tomlin
10842,http://data.carnegiehall.org/names/1016986,Matt Maher
10843,http://data.carnegiehall.org/names/1016973,Mark Hammond
10844,http://data.carnegiehall.org/names/1016974,Riyad Al-Sunbati
10845,http://data.carnegiehall.org/names/1016975,Mosh Ben Ari
10846,http://data.carnegiehall.org/names/1016977,Geminiano Giacomelli
10847,http://data.carnegiehall.org/names/1016978,Giuseppe Maria Orlandini
10848,http://data.carnegiehall.org/names/1016966,Thomas Fortmann
10849,http://data.carnegiehall.org/names/1016967,Jing Xian
10850,http://data.carnegiehall.org/names/1016968,Guimin Guan
10851,http://data.carnegiehall.org/names/1016969,Junyi Tan
10852,http://data.carnegiehall.org/names/1016970,Yuan Gao
10853,http://data.carnegiehall.org/names/1016971,Yu Deng
10854,http://data.carnegiehall.org/names/1016955,Bern Herbolsheimer
10855,http://data.carnegiehall.org/names/1016956,Graham Robb
10856,http://data.carnegiehall.org/names/1016957,Randolph Coleman
10857,http://data.carnegiehall.org/names/1016958,David Morneau
10858,http://data.carnegiehall.org/names/1016959,Richard N. Burke
10859,http://data.carnegiehall.org/names/1016960,Constantin Silvestri
10860,http://data.carnegiehall.org/names/1016948,Sebastien Vachez
10861,http://data.carnegiehall.org/names/1016950,Shengxi Lin
10862,http://data.carnegiehall.org/names/1016951,Wonsoon Choi
10863,http://data.carnegiehall.org/names/1016952,Sungjun Park
10864,http://data.carnegiehall.org/names/1016953,Dong Hoon Lee
10865,http://data.carnegiehall.org/names/1016954,Christian Marclay
10866,http://data.carnegiehall.org/names/1016939,Eduard Kolmanovsky
10867,http://data.carnegiehall.org/names/1016940,Charles T. Frey
10868,http://data.carnegiehall.org/names/1016941,Joe Jordan
10869,http://data.carnegiehall.org/names/1016942,Eunhye Kim
10870,http://data.carnegiehall.org/names/1016944,Dimitri Terzakis
10871,http://data.carnegiehall.org/names/1016947,Philippe Cauvin
10872,http://data.carnegiehall.org/names/1016933,Sebastian Fagerlund
10873,http://data.carnegiehall.org/names/1016934,Georg Friedrich Haas
10874,http://data.carnegiehall.org/names/1016935,[first name unknown] Mazofski
10875,http://data.carnegiehall.org/names/1016936,Max Kyuss
10876,http://data.carnegiehall.org/names/1016937,Ilya Alekseevich Shatrov
10877,http://data.carnegiehall.org/names/1016938,Igor Matvienko
10878,http://data.carnegiehall.org/names/1016922,Andy Akiho
10879,http://data.carnegiehall.org/names/1016923,David Matthews
10880,http://data.carnegiehall.org/names/1016926,Moritz Eggert
10881,http://data.carnegiehall.org/names/1016927,Gavriil Popov
10882,http://data.carnegiehall.org/names/1016929,James Lee III
10883,http://data.carnegiehall.org/names/1016912,Paul Ferguson
10884,http://data.carnegiehall.org/names/1016916,Raymond H. Burke
10885,http://data.carnegiehall.org/names/1016904,[first name unknown] Senytcha
10886,http://data.carnegiehall.org/names/1016908,Djalma Ferreira
10887,http://data.carnegiehall.org/names/1016909,Jeff Steinberg
10888,http://data.carnegiehall.org/names/1016894,[first name unknown] Fisher-Krantz
10889,http://data.carnegiehall.org/names/1016897,Francesco Ticciati
10890,http://data.carnegiehall.org/names/1016901,Rafael Calleja
10891,http://data.carnegiehall.org/names/1016902,Edmund Turges
10892,http://data.carnegiehall.org/names/1016886,Judd Woldin
10893,http://data.carnegiehall.org/names/1016887,Adam Gwon
10894,http://data.carnegiehall.org/names/1016889,Fernando Guarnieri
10895,http://data.carnegiehall.org/names/1016890,[first name unknown] Benelli
10896,http://data.carnegiehall.org/names/1016891,J. W. (James William) Elliott
10897,http://data.carnegiehall.org/names/1016893,Louis Beydts
10898,http://data.carnegiehall.org/names/1016880,Grigori Davidovsky
10899,http://data.carnegiehall.org/names/1016881,Julieff Melmeister
10900,http://data.carnegiehall.org/names/1016882,[first name unknown] Strauss
10901,http://data.carnegiehall.org/names/1016883,Marta Linz
10902,http://data.carnegiehall.org/names/1016884,"M.A., Mrs. Knight"
10903,http://data.carnegiehall.org/names/1016885,Terry Shand
10904,http://data.carnegiehall.org/names/1016871,Les Reed
10905,http://data.carnegiehall.org/names/1016874,Bugs Bower
10906,http://data.carnegiehall.org/names/1016875,Nino Oliviero
10907,http://data.carnegiehall.org/names/1016876,Armando Manzanero
10908,http://data.carnegiehall.org/names/1016877,Jimmy Fontana
10909,http://data.carnegiehall.org/names/1016863,Manlio Di Veroli
10910,http://data.carnegiehall.org/names/1016864,Hugo Frey
10911,http://data.carnegiehall.org/names/1016865,[first name unknown] Frankel
10912,http://data.carnegiehall.org/names/1016866,Janot S. Roskin
10913,http://data.carnegiehall.org/names/1016867,Lauri Ikonen
10914,http://data.carnegiehall.org/names/1016869,George Coleman Gow
10915,http://data.carnegiehall.org/names/1016856,[first name unknown] Armstrong
10916,http://data.carnegiehall.org/names/1016857,Edward d'Arba
10917,http://data.carnegiehall.org/names/1016858,George Roderick
10918,http://data.carnegiehall.org/names/1016860,[first name unknown] Townsend
10919,http://data.carnegiehall.org/names/1016862,Eleanor Marum
10920,http://data.carnegiehall.org/names/1016848,Richard Vossley
10921,http://data.carnegiehall.org/names/1016854,C. Lee Williams
10922,http://data.carnegiehall.org/names/1016855,Frederick Wick
10923,http://data.carnegiehall.org/names/1016837,[first name unknown] Salasar
10924,http://data.carnegiehall.org/names/1016839,W. Bowker Andrews
10925,http://data.carnegiehall.org/names/1016840,Maude Craske Day
10926,http://data.carnegiehall.org/names/1016841,Adolf Lotter
10927,http://data.carnegiehall.org/names/1016843,Max V. Mathews
10928,http://data.carnegiehall.org/names/1016845,[first name unknown] Steinbruch
10929,http://data.carnegiehall.org/names/1016828,J. Scheninin
10930,http://data.carnegiehall.org/names/1016834,Jean Bartholoni
10931,http://data.carnegiehall.org/names/1016835,Gaston Paulin
10932,http://data.carnegiehall.org/names/1016836,G. M. Franco
10933,http://data.carnegiehall.org/names/1016814,Van McCoy
10934,http://data.carnegiehall.org/names/1016815,Kyung Wook Sul
10935,http://data.carnegiehall.org/names/1016821,Luna Pearl Woolf
10936,http://data.carnegiehall.org/names/1016824,Karol Jósef Lipinski
10937,http://data.carnegiehall.org/names/1016808,Peter Jacobs
10938,http://data.carnegiehall.org/names/1016809,Hanneke Jacobs
10939,http://data.carnegiehall.org/names/1016810,Debby Kerner Rettino
10940,http://data.carnegiehall.org/names/1016811,Reuben Morgan
10941,http://data.carnegiehall.org/names/1016812,Daniel Burgess
10942,http://data.carnegiehall.org/names/1016804,Elizabeth A. Kelly
10943,http://data.carnegiehall.org/names/1016794,Isidor Bajic
10944,http://data.carnegiehall.org/names/1016795,Josif Marinkovic
10945,http://data.carnegiehall.org/names/1016798,Alojz Srebotnjak
10946,http://data.carnegiehall.org/names/1016799,Parashkev Khadzhiyev
10947,http://data.carnegiehall.org/names/1016787,Allan Gilliland
10948,http://data.carnegiehall.org/names/1016788,Alejandro Núñez Allauca
10949,http://data.carnegiehall.org/names/1016790,Philip R. Buttall
10950,http://data.carnegiehall.org/names/1016792,Lyubomir Pipkov
10951,http://data.carnegiehall.org/names/1016793,Stanislav Binicki
10952,http://data.carnegiehall.org/names/1016777,Cain Hartung
10953,http://data.carnegiehall.org/names/1016778,Dylan Hartung
10954,http://data.carnegiehall.org/names/1016779,Maria Gentile
10955,http://data.carnegiehall.org/names/1016782,Caroline Mallonee
10956,http://data.carnegiehall.org/names/1016784,Allan Rae
10957,http://data.carnegiehall.org/names/1016786,Robert Rival
10958,http://data.carnegiehall.org/names/1016771,Fei Wang
10959,http://data.carnegiehall.org/names/1016772,Kun-Shen Ruan
10960,http://data.carnegiehall.org/names/1016764,Eric Nathan
10961,http://data.carnegiehall.org/names/1016765,Francesco Paolo Frontini
10962,http://data.carnegiehall.org/names/1016767,Vincent Bouchot
10963,http://data.carnegiehall.org/names/1016768,Weijie Gao
10964,http://data.carnegiehall.org/names/1016769,Sheng-Chang Yao
10965,http://data.carnegiehall.org/names/1016770,Zhong-Rong Luo
10966,http://data.carnegiehall.org/names/1016756,Setsuko Yamazaki
10967,http://data.carnegiehall.org/names/1016758,August Heinrich Hoffmann von Fallersleben
10968,http://data.carnegiehall.org/names/1016760,Daniel H. Wilson
10969,http://data.carnegiehall.org/names/1016761,Inhyun Kim
10970,http://data.carnegiehall.org/names/1016762,Ashley Fu-Tsun Wang
10971,http://data.carnegiehall.org/names/1016746,Darla Eshelman
10972,http://data.carnegiehall.org/names/1016748,John Hudson
10973,http://data.carnegiehall.org/names/1016749,David Lantz
10974,http://data.carnegiehall.org/names/1016750,Danny Leo
10975,http://data.carnegiehall.org/names/1016751,Julio Estrada
10976,http://data.carnegiehall.org/names/1016744,D. Farrell Smith
10977,http://data.carnegiehall.org/names/1016725,Naoe Monma
10978,http://data.carnegiehall.org/names/1016726,Shinpei Nakayama
10979,http://data.carnegiehall.org/names/1016727,Shin Sato
10980,http://data.carnegiehall.org/names/1016728,Naohiko Terashima
10981,http://data.carnegiehall.org/names/1016732,Christopher Walczak
10982,http://data.carnegiehall.org/names/1016718,Daniel Elder
10983,http://data.carnegiehall.org/names/1016719,Cecilia Coleman
10984,http://data.carnegiehall.org/names/1016721,Doug MacDonald
10985,http://data.carnegiehall.org/names/1016724,Satoshi Kubota
10986,http://data.carnegiehall.org/names/1016712,Matthew Mauro
10987,http://data.carnegiehall.org/names/1016715,Steven Barton
10988,http://data.carnegiehall.org/names/1016716,Richard Ratner
10989,http://data.carnegiehall.org/names/1016717,Roger T. Petrich
10990,http://data.carnegiehall.org/names/1016703,Bernie Miller
10991,http://data.carnegiehall.org/names/1016704,Marcos Valle
10992,http://data.carnegiehall.org/names/1016708,Yekaterina Merkulyeva
10993,http://data.carnegiehall.org/names/1016709,Louis Maitrier
10994,http://data.carnegiehall.org/names/1016700,Felice Bryant
10995,http://data.carnegiehall.org/names/1016702,Gene Vincent
10996,http://data.carnegiehall.org/names/1016684,Jeremy Woolstenhulme
10997,http://data.carnegiehall.org/names/1016685,Kirk Vogel
10998,http://data.carnegiehall.org/names/1016686,Alexander Safford
10999,http://data.carnegiehall.org/names/1016687,Stuart Stotts
11000,http://data.carnegiehall.org/names/1016689,Feodosy Antonovich Rubtsov
11001,http://data.carnegiehall.org/names/1016690,Sulkhan Tsintsadze
11002,http://data.carnegiehall.org/names/1016664,Guy Forbes
11003,http://data.carnegiehall.org/names/1016667,Theodore Weber
11004,http://data.carnegiehall.org/names/1016670,Till MacIvor Meyn
11005,http://data.carnegiehall.org/names/1016681,David L. McIntyre
11006,http://data.carnegiehall.org/names/1016683,Michael A. Mogensen
11007,http://data.carnegiehall.org/names/1016654,Eustacio Rosales
11008,http://data.carnegiehall.org/names/1016657,Alan Chang
11009,http://data.carnegiehall.org/names/1016659,Irving Mills
11010,http://data.carnegiehall.org/names/1016662,Juris Karlsons
11011,http://data.carnegiehall.org/names/1016663,Jonathan Rathbone
11012,http://data.carnegiehall.org/names/1016647,Stephen Bulla
11013,http://data.carnegiehall.org/names/1016648,Leonard Ballantine
11014,http://data.carnegiehall.org/names/1016649,Ivor Bosanko
11015,http://data.carnegiehall.org/names/1016650,Norman Bearcroft
11016,http://data.carnegiehall.org/names/1016651,Wilfred Heaton
11017,http://data.carnegiehall.org/names/1016640,Eugeniu Doga
11018,http://data.carnegiehall.org/names/1016642,Yevgeny Grigor'yevich Brusilovsky
11019,http://data.carnegiehall.org/names/1016644,Dag Wirén
11020,http://data.carnegiehall.org/names/1016645,Dorothy Gates
11021,http://data.carnegiehall.org/names/1016646,June Collin
11022,http://data.carnegiehall.org/names/1016634,Lorenzo Allegri
11023,http://data.carnegiehall.org/names/1016636,Mark Buller
11024,http://data.carnegiehall.org/names/1016637,Jose Torres
11025,http://data.carnegiehall.org/names/1016638,Daiki Kato
11026,http://data.carnegiehall.org/names/1016627,Giedrius Svilainis
11027,http://data.carnegiehall.org/names/1016628,Athanasius Kircher
11028,http://data.carnegiehall.org/names/1016629,Matteo Salvatore
11029,http://data.carnegiehall.org/names/1016630,Marcello Vitale
